dealership,transfer_center,distance
37202,B4A,1341.0
37669,B4A,1137.0
37869,B4A,1169.0
37874,B4A,2657.0
37916,B4A,2639.0
39215,B4A,1660.0
41528,B4A,1079.0
41832,B4A,1131.0
41855,B4A,1122.0
43053,B4A,2558.0
43151,B4A,1068.0
43553,B4A,2612.0
43652,B4A,1015.0
45688,B4A,1054.0
46405,B4A,1205.0
47683,B4A,1300.0
50528,B4A,1530.0
52240,B4A,1412.0
53066,B4A,1236.0
53267,B4A,1209.0
55315,B4A,1466.0
55428,B4A,1447.0
56459,B4A,1475.0
56554,B4A,1558.0
56725,B4A,1534.0
57270,B4A,1626.0
57772,B4A,1907.0
57773,B4A,1961.0
58566,B4A,1786.0
58620,B4A,1899.0
60421,B4A,1249.0
60952,B4A,2888.0
61616,B4A,2779.0
61756,B4A,2809.0
61845,B4A,2810.0
62444,B4A,1336.0
63530,B4A,1501.0
63640,B4A,1462.0
64735,B4A,1607.0
65230,B4A,1530.0
65898,B4A,1621.0
66781,B4A,1688.0
67204,B4A,1802.0
67418,B4A,1795.0
67860,B4A,2471.0
69135,B4A,1828.0
71315,B4A,1812.0
71984,B4A,2784.0
72183,B4A,1660.0
72955,B4A,1731.0
75034,B4A,1936.0
76047,B4A,2669.0
76327,B4A,2609.0
77046,B4A,2013.0
77250,B4A,2226.0
77533,B4A,2112.0
78430,B4A,2619.0
79538,B4A,2119.0
79903,B4A,2454.0
79937,B4A,2568.0
79942,B4A,2451.0
81023,B4A,2165.0
81057,B4A,2063.0
81126,B4A,2214.0
82054,B4A,2051.0
82217,B4A,2032.0
82922,B4A,2291.0
84340,B4A,2417.0
84636,B4A,2680.0
84656,B4A,2705.0
87059,B4A,2329.0
88527,B4A,2451.0
88533,B4A,2451.0
89180,B4A,2724.0
90590,B4A,2638.0
90711,B4A,2961.0
91521,B4A,2948.0
91523,B4A,2948.0
91776,B4A,2940.0
91946,B4A,2937.0
92033,B4A,2926.0
93203,B4A,2937.0
95009,B4A,3017.0
95054,B4A,3014.0
95664,B4A,2923.0
97028,B4A,2774.0
97403,B4A,2866.0
98498,B4A,2767.0
99013,B4A,2660.0
99070,B4A,2665.0
B2G,B4A,102.0
B2R,B4A,6.0
E3Z,B4A,249.0
E4E,B4A,113.0
E5V,B4A,163.0
G0P,B4A,401.0
G0Z,B4A,424.0
G2G,B4A,400.0
H2V,B4A,488.0
H9B,B4A,497.0
J1Z,B4A,434.0
J8B,B4A,515.0
J9Y,B4A,770.0
K1A,B4A,589.0
L4M,B4A,787.0
L5C,B4A,796.0
L6M,B4A,803.0
L8L,B4A,809.0
M1J,B4A,773.0
M1N,B4A,775.0
M5G,B4A,782.0
N1R,B4A,827.0
N2M,B4A,840.0
N6A,B4A,883.0
P6C,B4A,1006.0
R4K,B4A,1615.0
T3C,B4A,2332.0
T3R,B4A,2335.0
V0C,B4A,2716.0
V3L,B4A,2738.0
V3W,B4A,2738.0
V7P,B4A,2745.0
V8W,B4A,2775.0
V8Z,B4A,2775.0
V9G,B4A,2783.0
01079,G2G,321.0
04412,G2G,189.0
06016,G2G,342.0
07423,G2G,422.0
08504,G2G,471.0
08740,G2G,493.0
10977,G2G,413.0
11769,G2G,427.0
13482,G2G,337.0
14067,G2G,428.0
14530,G2G,428.0
15240,G2G,614.0
15930,G2G,578.0
16863,G2G,538.0
16933,G2G,443.0
17726,G2G,493.0
17944,G2G,487.0
18425,G2G,411.0
19126,G2G,501.0
21918,G2G,546.0
22610,G2G,651.0
23430,G2G,729.0
23850,G2G,741.0
24570,G2G,2158.0
24934,G2G,723.0
25430,G2G,2094.0
26764,G2G,2070.0
30240,G2G,1192.0
31093,G2G,1171.0
31791,G2G,1243.0
33830,G2G,2301.0
33880,G2G,1415.0
35582,G2G,1217.0
36304,G2G,1310.0
36525,G2G,1409.0
37202,G2G,1072.0
37669,G2G,910.0
37869,G2G,934.0
37874,G2G,2408.0
37916,G2G,2392.0
39215,G2G,1408.0
41528,G2G,841.0
41832,G2G,890.0
41855,G2G,882.0
43053,G2G,2330.0
43151,G2G,777.0
43553,G2G,2388.0
43652,G2G,691.0
45688,G2G,791.0
46405,G2G,862.0
47683,G2G,1000.0
50528,G2G,1152.0
52240,G2G,1053.0
53066,G2G,871.0
53267,G2G,846.0
55315,G2G,1080.0
55428,G2G,1059.0
56459,G2G,1080.0
56554,G2G,1161.0
56725,G2G,1135.0
57270,G2G,1232.0
57772,G2G,1520.0
57773,G2G,1571.0
58566,G2G,1389.0
58620,G2G,1501.0
60421,G2G,904.0
60952,G2G,2650.0
61616,G2G,2536.0
61756,G2G,2567.0
61845,G2G,2569.0
62444,G2G,1014.0
63530,G2G,1155.0
63640,G2G,1149.0
64735,G2G,1271.0
65230,G2G,1190.0
65898,G2G,1297.0
66781,G2G,1357.0
67204,G2G,1457.0
67418,G2G,1438.0
67860,G2G,2201.0
69135,G2G,1447.0
71315,G2G,1553.0
71984,G2G,2594.0
72183,G2G,1369.0
72955,G2G,1418.0
75034,G2G,1631.0
76047,G2G,2427.0
76327,G2G,2370.0
77046,G2G,1744.0
77250,G2G,2097.0
77533,G2G,1985.0
78430,G2G,2365.0
79538,G2G,1808.0
79903,G2G,2116.0
79937,G2G,2333.0
79942,G2G,2114.0
81023,G2G,1798.0
81057,G2G,1700.0
81126,G2G,1850.0
82054,G2G,1670.0
82217,G2G,1648.0
82922,G2G,1897.0
84340,G2G,2026.0
84636,G2G,2334.0
84656,G2G,2363.0
87059,G2G,1973.0
88527,G2G,2114.0
88533,G2G,2114.0
89180,G2G,2345.0
90590,G2G,2423.0
90711,G2G,2585.0
91521,G2G,2570.0
91523,G2G,2570.0
91776,G2G,2564.0
91946,G2G,2567.0
92033,G2G,2554.0
93203,G2G,2556.0
95009,G2G,2627.0
95054,G2G,2624.0
95664,G2G,2531.0
97028,G2G,2374.0
97403,G2G,2467.0
98498,G2G,2367.0
99013,G2G,2386.0
99070,G2G,2393.0
B2G,G2G,457.0
B2R,G2G,404.0
E3Z,G2G,174.0
E4E,G2G,292.0
E5V,G2G,247.0
G0P,G2G,56.0
G0Z,G2G,55.0
G2G,G2G,0.0
H2V,G2G,137.0
H9B,G2G,145.0
J1Z,G2G,77.0
J8B,G2G,142.0
J9Y,G2G,370.0
K1A,G2G,226.0
L4M,G2G,431.0
L5C,G2G,459.0
L6M,G2G,467.0
L8L,G2G,477.0
M1J,G2G,434.0
M1N,G2G,437.0
M5G,G2G,444.0
N1R,G2G,490.0
N2M,G2G,500.0
N6A,G2G,548.0
P6C,G2G,614.0
R4K,G2G,1215.0
T3C,G2G,1934.0
T3R,G2G,1937.0
V0C,G2G,2342.0
V3L,G2G,2340.0
V3W,G2G,2339.0
V7P,G2G,2347.0
V8W,G2G,2376.0
V8Z,G2G,2376.0
V9G,G2G,2384.0
01079,H4V,236.0
04412,H4V,243.0
06016,H4V,252.0
07423,H4V,309.0
08504,H4V,354.0
08740,H4V,384.0
10977,H4V,301.0
11769,H4V,328.0
13482,H4V,206.0
14067,H4V,289.0
14530,H4V,287.0
15240,H4V,474.0
15930,H4V,440.0
16863,H4V,399.0
16933,H4V,305.0
17726,H4V,355.0
17944,H4V,357.0
18425,H4V,287.0
19126,H4V,381.0
21918,H4V,420.0
22610,H4V,517.0
23430,H4V,606.0
23850,H4V,613.0
24570,H4V,2022.0
24934,H4V,585.0
25430,H4V,1956.0
26764,H4V,1932.0
30240,H4V,1053.0
31093,H4V,1034.0
31791,H4V,1107.0
33830,H4V,2165.0
33880,H4V,1287.0
35582,H4V,1077.0
36304,H4V,1172.0
36525,H4V,1269.0
37202,H4V,931.0
37669,H4V,771.0
37869,H4V,794.0
37874,H4V,2268.0
37916,H4V,2252.0
39215,H4V,1267.0
41528,H4V,701.0
41832,H4V,749.0
41855,H4V,742.0
43053,H4V,2189.0
43151,H4V,637.0
43553,H4V,2248.0
43652,H4V,555.0
45688,H4V,651.0
46405,H4V,732.0
47683,H4V,862.0
50528,H4V,1041.0
52240,H4V,930.0
53066,H4V,751.0
53267,H4V,724.0
55315,H4V,976.0
55428,H4V,958.0
56459,H4V,989.0
56554,H4V,1074.0
56725,H4V,1056.0
57270,H4V,1139.0
57772,H4V,1418.0
57773,H4V,1472.0
58566,H4V,1303.0
58620,H4V,1416.0
60421,H4V,775.0
60952,H4V,2509.0
61616,H4V,2395.0
61756,H4V,2426.0
61845,H4V,2428.0
62444,H4V,879.0
63530,H4V,1027.0
63640,H4V,1013.0
64735,H4V,1140.0
65230,H4V,1060.0
65898,H4V,1163.0
66781,H4V,1225.0
67204,H4V,1329.0
67418,H4V,1315.0
67860,H4V,2062.0
69135,H4V,1338.0
71315,H4V,1412.0
71984,H4V,2454.0
72183,H4V,1230.0
72955,H4V,1282.0
75034,H4V,1494.0
76047,H4V,2287.0
76327,H4V,2230.0
77046,H4V,1604.0
77250,H4V,1963.0
77533,H4V,1853.0
78430,H4V,2225.0
79538,H4V,1673.0
79903,H4V,1987.0
79937,H4V,2192.0
79942,H4V,1985.0
81023,H4V,1680.0
81057,H4V,1580.0
81126,H4V,1730.0
82054,H4V,1561.0
82217,H4V,1543.0
82922,H4V,1804.0
84340,H4V,1928.0
84636,H4V,2208.0
84656,H4V,2236.0
87059,H4V,1850.0
88527,H4V,1985.0
88533,H4V,1985.0
89180,H4V,2235.0
90590,H4V,2283.0
90711,H4V,2473.0
91521,H4V,2459.0
91523,H4V,2459.0
91776,H4V,2452.0
91946,H4V,2452.0
92033,H4V,2440.0
93203,H4V,2448.0
95009,H4V,2527.0
95054,H4V,2525.0
95664,H4V,2434.0
97028,H4V,2298.0
97403,H4V,2388.0
98498,H4V,2298.0
99013,H4V,2246.0
99070,H4V,2253.0
B2G,H4V,563.0
B2R,H4V,494.0
E3Z,H4V,300.0
E4E,H4V,394.0
E5V,H4V,327.0
G0P,H4V,100.0
G0Z,H4V,87.0
G2G,H4V,141.0
H2V,H4V,4.0
H9B,H4V,7.0
J1Z,H4V,67.0
J8B,H4V,41.0
J9Y,H4V,317.0
K1A,H4V,100.0
L4M,H4V,303.0
L5C,H4V,324.0
L6M,H4V,332.0
L8L,H4V,341.0
M1J,H4V,299.0
M1N,H4V,302.0
M5G,H4V,309.0
N1R,H4V,355.0
N2M,H4V,366.0
N6A,H4V,413.0
P6C,H4V,520.0
R4K,H4V,1150.0
T3C,H4V,1877.0
T3R,H4V,1881.0
V0C,H4V,2321.0
V3L,H4V,2279.0
V3W,H4V,2279.0
V7P,H4V,2287.0
V8W,H4V,2312.0
V8Z,H4V,2313.0
V9G,H4V,2323.0
01079,J1Z,258.0
04412,J1Z,195.0
06016,J1Z,278.0
07423,J1Z,351.0
08504,J1Z,399.0
08740,J1Z,424.0
10977,J1Z,343.0
11769,J1Z,361.0
13482,J1Z,261.0
14067,J1Z,356.0
14530,J1Z,354.0
15240,J1Z,539.0
15930,J1Z,502.0
16863,J1Z,462.0
16933,J1Z,367.0
17726,J1Z,416.0
17944,J1Z,412.0
18425,J1Z,336.0
19126,J1Z,428.0
21918,J1Z,472.0
22610,J1Z,575.0
23430,J1Z,655.0
23850,J1Z,667.0
24570,J1Z,2082.0
24934,J1Z,646.0
25430,J1Z,2023.0
26764,J1Z,1999.0
30240,J1Z,1115.0
31093,J1Z,1094.0
31791,J1Z,1167.0
33830,J1Z,2232.0
33880,J1Z,1340.0
35582,J1Z,1143.0
36304,J1Z,1234.0
36525,J1Z,1333.0
37202,J1Z,997.0
37669,J1Z,834.0
37869,J1Z,858.0
37874,J1Z,2334.0
37916,J1Z,2318.0
39215,J1Z,1333.0
41528,J1Z,764.0
41832,J1Z,814.0
41855,J1Z,806.0
43053,J1Z,2255.0
43151,J1Z,704.0
43553,J1Z,2313.0
43652,J1Z,622.0
45688,J1Z,716.0
46405,J1Z,798.0
47683,J1Z,929.0
50528,J1Z,1100.0
52240,J1Z,994.0
53066,J1Z,813.0
53267,J1Z,787.0
55315,J1Z,1033.0
55428,J1Z,1013.0
56459,J1Z,1041.0
56554,J1Z,1124.0
56725,J1Z,1103.0
57270,J1Z,1192.0
57772,J1Z,1474.0
57773,J1Z,1527.0
58566,J1Z,1353.0
58620,J1Z,1466.0
60421,J1Z,840.0
60952,J1Z,2575.0
61616,J1Z,2461.0
61756,J1Z,2492.0
61845,J1Z,2494.0
62444,J1Z,946.0
63530,J1Z,1092.0
63640,J1Z,1080.0
64735,J1Z,1206.0
65230,J1Z,1126.0
65898,J1Z,1230.0
66781,J1Z,1291.0
67204,J1Z,1394.0
67418,J1Z,1378.0
67860,J1Z,2128.0
69135,J1Z,1397.0
71315,J1Z,1478.0
71984,J1Z,2518.0
72183,J1Z,1297.0
72955,J1Z,1349.0
75034,J1Z,1561.0
76047,J1Z,2353.0
76327,J1Z,2296.0
77046,J1Z,1670.0
77250,J1Z,2021.0
77533,J1Z,1910.0
78430,J1Z,2291.0
79538,J1Z,1739.0
79903,J1Z,2053.0
79937,J1Z,2258.0
79942,J1Z,2050.0
81023,J1Z,1742.0
81057,J1Z,1643.0
81126,J1Z,1793.0
82054,J1Z,1620.0
82217,J1Z,1600.0
82922,J1Z,1857.0
84340,J1Z,1983.0
84636,J1Z,2272.0
84656,J1Z,2301.0
87059,J1Z,1914.0
88527,J1Z,2050.0
88533,J1Z,2050.0
89180,J1Z,2295.0
90590,J1Z,2347.0
90711,J1Z,2534.0
91521,J1Z,2519.0
91523,J1Z,2519.0
91776,J1Z,2513.0
91946,J1Z,2513.0
92033,J1Z,2501.0
93203,J1Z,2507.0
95009,J1Z,2583.0
95054,J1Z,2580.0
95664,J1Z,2489.0
97028,J1Z,2345.0
97403,J1Z,2436.0
98498,J1Z,2342.0
99013,J1Z,2313.0
99070,J1Z,2320.0
B2G,J1Z,503.0
B2R,J1Z,439.0
E3Z,J1Z,233.0
E4E,J1Z,334.0
E5V,J1Z,273.0
G0P,J1Z,35.0
G0Z,J1Z,22.0
G2G,J1Z,77.0
H2V,J1Z,64.0
H9B,J1Z,73.0
J1Z,J1Z,0.0
J8B,J1Z,82.0
J9Y,J1Z,348.0
K1A,J1Z,162.0
L4M,J1Z,368.0
L5C,J1Z,390.0
L6M,J1Z,399.0
L8L,J1Z,407.0
M1J,J1Z,366.0
M1N,J1Z,369.0
M5G,J1Z,375.0
N1R,J1Z,422.0
N2M,J1Z,432.0
N6A,J1Z,480.0
P6C,J1Z,572.0
R4K,J1Z,1191.0
T3C,J1Z,1915.0
T3R,J1Z,1919.0
V0C,J1Z,2343.0
V3L,J1Z,2319.0
V3W,J1Z,2319.0
V7P,J1Z,2327.0
V8W,J1Z,2354.0
V8Z,J1Z,2354.0
V9G,J1Z,2364.0
01079,L5C,382.0
04412,L5C,546.0
06016,L5C,378.0
07423,L5C,334.0
08504,L5C,335.0
08740,L5C,379.0
10977,L5C,332.0
11769,L5C,387.0
13482,L5C,233.0
14067,L5C,59.0
14530,L5C,101.0
15240,L5C,217.0
15930,L5C,231.0
16863,L5C,193.0
16933,L5C,178.0
17726,L5C,203.0
17944,L5C,264.0
18425,L5C,278.0
19126,L5C,336.0
21918,L5C,323.0
22610,L5C,335.0
23430,L5C,482.0
23850,L5C,455.0
24570,L5C,1766.0
24934,L5C,359.0
25430,L5C,1636.0
26764,L5C,1612.0
30240,L5C,785.0
31093,L5C,785.0
31791,L5C,862.0
33830,L5C,1842.0
33880,L5C,1083.0
35582,L5C,775.0
36304,L5C,912.0
36525,L5C,987.0
37202,L5C,627.0
37669,L5C,508.0
37869,L5C,522.0
37874,L5C,1959.0
37916,L5C,1944.0
39215,L5C,965.0
41528,L5C,435.0
41832,L5C,476.0
41855,L5C,470.0
43053,L5C,1889.0
43151,L5C,330.0
43553,L5C,1949.0
43652,L5C,232.0
45688,L5C,366.0
46405,L5C,411.0
47683,L5C,544.0
50528,L5C,746.0
52240,L5C,617.0
53066,L5C,445.0
53267,L5C,417.0
55315,L5C,700.0
55428,L5C,686.0
56459,L5C,740.0
56554,L5C,829.0
56725,L5C,833.0
57270,L5C,880.0
57772,L5C,1135.0
57773,L5C,1194.0
58566,L5C,1054.0
58620,L5C,1166.0
60421,L5C,454.0
60952,L5C,2204.0
61616,L5C,2088.0
61756,L5C,2119.0
61845,L5C,2122.0
62444,L5C,556.0
63530,L5C,707.0
63640,L5C,690.0
64735,L5C,817.0
65230,L5C,738.0
65898,L5C,840.0
66781,L5C,902.0
67204,L5C,1009.0
67418,L5C,999.0
67860,L5C,1747.0
69135,L5C,1044.0
71315,L5C,1105.0
71984,L5C,2170.0
72183,L5C,912.0
72955,L5C,959.0
75034,L5C,1172.0
76047,L5C,1980.0
76327,L5C,1925.0
77046,L5C,1291.0
77250,L5C,1722.0
77533,L5C,1615.0
78430,L5C,1914.0
79538,L5C,1350.0
79903,L5C,1665.0
79937,L5C,1889.0
79942,L5C,1662.0
81023,L5C,1371.0
81057,L5C,1268.0
81126,L5C,1418.0
82054,L5C,1266.0
82217,L5C,1252.0
82922,L5C,1532.0
84340,L5C,1646.0
84636,L5C,1887.0
84656,L5C,1914.0
87059,L5C,1533.0
88527,L5C,1662.0
88533,L5C,1662.0
89180,L5C,1934.0
90590,L5C,1988.0
90711,L5C,2169.0
91521,L5C,2156.0
91523,L5C,2156.0
91776,L5C,2149.0
91946,L5C,2143.0
92033,L5C,2132.0
93203,L5C,2149.0
95009,L5C,2242.0
95054,L5C,2239.0
95664,L5C,2154.0
97028,L5C,2056.0
97403,L5C,2140.0
98498,L5C,2071.0
99013,L5C,1930.0
99070,L5C,1937.0
B2G,L5C,878.0
B2R,L5C,801.0
E3Z,L5C,623.0
E4E,L5C,710.0
E5V,L5C,634.0
G0P,L5C,424.0
G0Z,L5C,409.0
G2G,L5C,459.0
H2V,L5C,327.0
H9B,L5C,318.0
J1Z,L5C,390.0
J8B,L5C,317.0
J9Y,L5C,319.0
K1A,L5C,233.0
L4M,L5C,58.0
L5C,L5C,0.0
L6M,L5C,10.0
L8L,L5C,22.0
M1J,L5C,24.0
M1N,L5C,21.0
M5G,L5C,15.0
N1R,L5C,32.0
N2M,L5C,44.0
N6A,L5C,90.0
P6C,L5C,309.0
R4K,L5C,953.0
T3C,L5C,1679.0
T3R,L5C,1684.0
V0C,L5C,2193.0
V3L,L5C,2068.0
V3W,L5C,2067.0
V7P,L5C,2077.0
V8W,L5C,2096.0
V8Z,L5C,2097.0
V9G,L5C,2112.0
01079,M1N,366.0
04412,M1N,525.0
06016,M1N,362.0
07423,M1N,323.0
08504,M1N,326.0
08740,M1N,371.0
10977,M1N,320.0
11769,M1N,374.0
13482,M1N,217.0
14067,M1N,48.0
14530,M1N,92.0
15240,M1N,229.0
15930,M1N,237.0
16863,M1N,197.0
16933,M1N,171.0
17726,M1N,201.0
17944,M1N,259.0
18425,M1N,267.0
19126,M1N,329.0
21918,M1N,320.0
22610,M1N,341.0
23430,M1N,484.0
23850,M1N,460.0
24570,M1N,1782.0
24934,M1N,370.0
25430,M1N,1657.0
26764,M1N,1633.0
30240,M1N,801.0
31093,M1N,800.0
31791,M1N,876.0
33830,M1N,1864.0
33880,M1N,1094.0
35582,M1N,795.0
36304,M1N,928.0
36525,M1N,1005.0
37202,M1N,646.0
37669,M1N,524.0
37869,M1N,538.0
37874,M1N,1979.0
37916,M1N,1964.0
39215,M1N,985.0
41528,M1N,450.0
41832,M1N,492.0
41855,M1N,486.0
43053,M1N,1909.0
43151,M1N,349.0
43553,M1N,1968.0
43652,M1N,253.0
45688,M1N,383.0
46405,M1N,432.0
47683,M1N,565.0
50528,M1N,765.0
52240,M1N,637.0
53066,M1N,464.0
53267,M1N,436.0
55315,M1N,717.0
55428,M1N,703.0
56459,M1N,755.0
56554,M1N,843.0
56725,M1N,846.0
57270,M1N,896.0
57772,M1N,1153.0
57773,M1N,1212.0
58566,M1N,1070.0
58620,M1N,1182.0
60421,M1N,475.0
60952,M1N,2224.0
61616,M1N,2108.0
61756,M1N,2139.0
61845,M1N,2142.0
62444,M1N,577.0
63530,M1N,728.0
63640,M1N,711.0
64735,M1N,839.0
65230,M1N,759.0
65898,M1N,861.0
66781,M1N,923.0
67204,M1N,1030.0
67418,M1N,1020.0
67860,M1N,1767.0
69135,M1N,1063.0
71315,M1N,1125.0
71984,M1N,2189.0
72183,M1N,933.0
72955,M1N,981.0
75034,M1N,1193.0
76047,M1N,2000.0
76327,M1N,1945.0
77046,M1N,1311.0
77250,M1N,1737.0
77533,M1N,1630.0
78430,M1N,1935.0
79538,M1N,1371.0
79903,M1N,1686.0
79937,M1N,1909.0
79942,M1N,1684.0
81023,M1N,1391.0
81057,M1N,1288.0
81126,M1N,1439.0
82054,M1N,1285.0
82217,M1N,1271.0
82922,M1N,1549.0
84340,M1N,1665.0
84636,M1N,1908.0
84656,M1N,1936.0
87059,M1N,1554.0
88527,M1N,1684.0
88533,M1N,1684.0
89180,M1N,1954.0
90590,M1N,2007.0
90711,M1N,2189.0
91521,M1N,2176.0
91523,M1N,2176.0
91776,M1N,2169.0
91946,M1N,2163.0
92033,M1N,2152.0
93203,M1N,2169.0
95009,M1N,2260.0
95054,M1N,2258.0
95664,M1N,2172.0
97028,M1N,2072.0
97403,M1N,2156.0
98498,M1N,2085.0
99013,M1N,1950.0
99070,M1N,1958.0
B2G,M1N,857.0
B2R,M1N,780.0
E3Z,M1N,602.0
E4E,M1N,689.0
E5V,M1N,613.0
G0P,M1N,403.0
G0Z,M1N,387.0
G2G,M1N,437.0
H2V,M1N,305.0
H9B,M1N,296.0
J1Z,M1N,369.0
J8B,M1N,296.0
J9Y,M1N,309.0
K1A,M1N,212.0
L4M,M1N,53.0
L5C,M1N,21.0
L6M,M1N,30.0
L8L,M1N,41.0
M1J,M1N,4.0
M1N,M1N,0.0
M5G,M1N,7.0
N1R,M1N,53.0
N2M,M1N,65.0
N6A,M1N,111.0
P6C,M1N,317.0
R4K,M1N,964.0
T3C,M1N,1691.0
T3R,M1N,1696.0
V0C,M1N,2201.0
V3L,M1N,2082.0
V3W,M1N,2080.0
V7P,M1N,2091.0
V8W,M1N,2110.0
V8Z,M1N,2110.0
V9G,M1N,2125.0
01079,N6A,457.0
04412,N6A,634.0
06016,N6A,450.0
07423,N6A,392.0
08504,N6A,382.0
08740,N6A,425.0
10977,N6A,392.0
11769,N6A,446.0
13482,N6A,308.0
14067,N6A,136.0
14530,N6A,166.0
15240,N6A,188.0
15930,N6A,228.0
16863,N6A,202.0
16933,N6A,229.0
17726,N6A,235.0
17944,N6A,302.0
18425,N6A,337.0
19126,N6A,376.0
21918,N6A,350.0
22610,N6A,328.0
23430,N6A,482.0
23850,N6A,446.0
24570,N6A,1699.0
24934,N6A,328.0
25430,N6A,1548.0
26764,N6A,1524.0
30240,N6A,720.0
31093,N6A,727.0
31791,N6A,804.0
33830,N6A,1753.0
33880,N6A,1037.0
35582,N6A,696.0
36304,N6A,849.0
36525,N6A,915.0
37202,N6A,547.0
37669,N6A,451.0
37869,N6A,459.0
37874,N6A,1875.0
37916,N6A,1859.0
39215,N6A,885.0
41528,N6A,379.0
41832,N6A,414.0
41855,N6A,409.0
43053,N6A,1808.0
43151,N6A,253.0
43553,N6A,1868.0
43652,N6A,144.0
45688,N6A,303.0
46405,N6A,322.0
47683,N6A,457.0
50528,N6A,668.0
52240,N6A,531.0
53066,N6A,365.0
53267,N6A,336.0
55315,N6A,630.0
55428,N6A,618.0
56459,N6A,681.0
56554,N6A,770.0
56725,N6A,781.0
57270,N6A,815.0
57772,N6A,1060.0
57773,N6A,1121.0
58566,N6A,992.0
58620,N6A,1103.0
60421,N6A,366.0
60952,N6A,2120.0
61616,N6A,2004.0
61756,N6A,2035.0
61845,N6A,2038.0
62444,N6A,466.0
63530,N6A,618.0
63640,N6A,601.0
64735,N6A,728.0
65230,N6A,649.0
65898,N6A,750.0
66781,N6A,812.0
67204,N6A,920.0
67418,N6A,913.0
67860,N6A,1660.0
69135,N6A,966.0
71315,N6A,1022.0
71984,N6A,2094.0
72183,N6A,825.0
72955,N6A,870.0
75034,N6A,1083.0
76047,N6A,1897.0
76327,N6A,1842.0
77046,N6A,1206.0
77250,N6A,1660.0
77533,N6A,1555.0
78430,N6A,1829.0
79538,N6A,1260.0
79903,N6A,1576.0
79937,N6A,1807.0
79942,N6A,1573.0
81023,N6A,1286.0
81057,N6A,1182.0
81126,N6A,1332.0
82054,N6A,1186.0
82217,N6A,1173.0
82922,N6A,1459.0
84340,N6A,1570.0
84636,N6A,1798.0
84656,N6A,1825.0
87059,N6A,1446.0
88527,N6A,1573.0
88533,N6A,1573.0
89180,N6A,1851.0
90590,N6A,1908.0
90711,N6A,2085.0
91521,N6A,2073.0
91523,N6A,2073.0
91776,N6A,2065.0
91946,N6A,2057.0
92033,N6A,2047.0
93203,N6A,2067.0
95009,N6A,2163.0
95054,N6A,2161.0
95664,N6A,2077.0
97028,N6A,1992.0
97403,N6A,2073.0
98498,N6A,2011.0
99013,N6A,1843.0
99070,N6A,1850.0
B2G,N6A,967.0
B2R,N6A,888.0
E3Z,N6A,713.0
E4E,N6A,799.0
E5V,N6A,722.0
G0P,N6A,514.0
G0Z,N6A,498.0
G2G,N6A,548.0
H2V,N6A,416.0
H9B,N6A,407.0
J1Z,N6A,480.0
J8B,N6A,406.0
J9Y,N6A,372.0
K1A,N6A,322.0
L4M,N6A,125.0
L5C,N6A,90.0
L6M,N6A,82.0
L8L,N6A,74.0
M1J,N6A,114.0
M1N,N6A,111.0
M5G,N6A,104.0
N1R,N6A,58.0
N2M,N6A,48.0
N6A,N6A,0.0
P6C,N6A,288.0
R4K,N6A,909.0
T3C,N6A,1629.0
T3R,N6A,1635.0
V0C,N6A,2163.0
V3L,N6A,2014.0
V3W,N6A,2012.0
V7P,N6A,2023.0
V8W,N6A,2039.0
V8Z,N6A,2040.0
V9G,N6A,2056.0
01079,T3R,2050.0
04412,T3R,2114.0
06016,T3R,2051.0
07423,T3R,2019.0
08504,T3R,2016.0
08740,T3R,2060.0
10977,T3R,2016.0
11769,T3R,2071.0
13482,T3R,1908.0
14067,T3R,1743.0
14530,T3R,1785.0
15240,T3R,1787.0
15930,T3R,1848.0
16863,T3R,1833.0
16933,T3R,1859.0
17726,T3R,1870.0
17944,T3R,1938.0
18425,T3R,1962.0
19126,T3R,2011.0
21918,T3R,1983.0
22610,T3R,1929.0
23430,T3R,2078.0
23850,T3R,2025.0
24570,T3R,2546.0
24934,T3R,1882.0
25430,T3R,1764.0
26764,T3R,1754.0
30240,T3R,1930.0
31093,T3R,2005.0
31791,T3R,2054.0
33830,T3R,1722.0
33880,T3R,2325.0
35582,T3R,1742.0
36304,T3R,2019.0
36525,T3R,1938.0
37202,T3R,1694.0
37669,T3R,1853.0
37869,T3R,1826.0
37874,T3R,2185.0
37916,T3R,2183.0
39215,T3R,1785.0
41528,T3R,1823.0
41832,T3R,1809.0
41855,T3R,1814.0
43053,T3R,2259.0
43151,T3R,1671.0
43553,T3R,2312.0
43652,T3R,1592.0
45688,T3R,1755.0
46405,T3R,1437.0
47683,T3R,1578.0
50528,T3R,1076.0
52240,T3R,1261.0
53066,T3R,1324.0
53267,T3R,1351.0
55315,T3R,1047.0
55428,T3R,1047.0
56459,T3R,962.0
56554,T3R,875.0
56725,T3R,854.0
57270,T3R,856.0
57772,T3R,783.0
57773,T3R,722.0
58566,T3R,684.0
58620,T3R,597.0
60421,T3R,1409.0
60952,T3R,2389.0
61616,T3R,2289.0
61756,T3R,2313.0
61845,T3R,2322.0
62444,T3R,1478.0
63530,T3R,1302.0
63640,T3R,1485.0
64735,T3R,1329.0
65230,T3R,1325.0
65898,T3R,1408.0
66781,T3R,1355.0
67204,T3R,1242.0
67418,T3R,1140.0
67860,T3R,1947.0
69135,T3R,904.0
71315,T3R,1778.0
71984,T3R,2618.0
72183,T3R,1588.0
72955,T3R,1459.0
